,Hotel Name,Address,Rating (5),Price (2)
3318,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3319,Mughal's,"MF Road, West Pune",5.0,1000
3320,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3321,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3322,High Garden,"GS Bapat Road, West Pune",4.2,1000
3323,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3324,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3325,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3326,Wok Toss,TG West Pune,4.7,1000
3327,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3328,Fountain House,HG West Pune,4.4,1500
3329,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3330,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3331,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3332,Little Italy,"IS Nagar, West Pune",4.1,1500
3333,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3334,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3335,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3336,Madeline,"MS Nagar, West Pune",4.4,900
3337,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3338,Mughal's,"MF Road, West Pune",5.0,1000
3339,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3340,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3341,High Garden,"GS Bapat Road, West Pune",4.2,1000
3342,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3343,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3344,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3345,Wok Toss,TG West Pune,4.7,1000
3346,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3347,Fountain House,HG West Pune,4.4,1500
3348,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3349,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3350,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3351,Little Italy,"IS Nagar, West Pune",4.1,1500
3352,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3353,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3354,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3355,Madeline,"MS Nagar, West Pune",4.4,900
3356,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3357,Mughal's,"MF Road, West Pune",5.0,1000
3358,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3359,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3360,High Garden,"GS Bapat Road, West Pune",4.2,1000
3361,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3362,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3363,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3364,Wok Toss,TG West Pune,4.7,1000
3365,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3366,Fountain House,HG West Pune,4.4,1500
3367,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3368,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3369,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3370,Little Italy,"IS Nagar, West Pune",4.1,1500
3371,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3372,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3373,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3374,Madeline,"MS Nagar, West Pune",4.4,900
3375,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3376,Mughal's,"MF Road, West Pune",5.0,1000
3377,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3378,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3379,High Garden,"GS Bapat Road, West Pune",4.2,1000
3380,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3381,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3382,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3383,Wok Toss,TG West Pune,4.7,1000
3384,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3385,Fountain House,HG West Pune,4.4,1500
3386,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3387,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3388,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3389,Little Italy,"IS Nagar, West Pune",4.1,1500
3390,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3391,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3392,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3393,Madeline,"MS Nagar, West Pune",4.4,900
3394,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3395,Mughal's,"MF Road, West Pune",5.0,1000
3396,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3397,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3398,High Garden,"GS Bapat Road, West Pune",4.2,1000
3399,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3400,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3401,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3402,Wok Toss,TG West Pune,4.7,1000
3403,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3404,Fountain House,HG West Pune,4.4,1500
3405,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3406,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3407,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3408,Little Italy,"IS Nagar, West Pune",4.1,1500
3409,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3410,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3411,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3412,Madeline,"MS Nagar, West Pune",4.4,900
3413,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3414,Mughal's,"MF Road, West Pune",5.0,1000
3415,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3416,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3417,High Garden,"GS Bapat Road, West Pune",4.2,1000
3418,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3419,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3420,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3421,Wok Toss,TG West Pune,4.7,1000
3422,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3423,Fountain House,HG West Pune,4.4,1500
3424,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3425,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3426,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3427,Little Italy,"IS Nagar, West Pune",4.1,1500
3428,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3429,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3430,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3431,Madeline,"MS Nagar, West Pune",4.4,900
3432,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3433,Mughal's,"MF Road, West Pune",5.0,1000
3434,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3435,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3436,High Garden,"GS Bapat Road, West Pune",4.2,1000
3437,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3438,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3439,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3440,Wok Toss,TG West Pune,4.7,1000
3441,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3442,Fountain House,HG West Pune,4.4,1500
3443,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3444,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3445,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3446,Little Italy,"IS Nagar, West Pune",4.1,1500
3447,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3448,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3449,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3450,Madeline,"MS Nagar, West Pune",4.4,900
3451,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3452,Mughal's,"MF Road, West Pune",5.0,1000
3453,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3454,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3455,High Garden,"GS Bapat Road, West Pune",4.2,1000
3456,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3457,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3458,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3459,Wok Toss,TG West Pune,4.7,1000
3460,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3461,Fountain House,HG West Pune,4.4,1500
3462,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3463,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3464,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3465,Little Italy,"IS Nagar, West Pune",4.1,1500
3466,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3467,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3468,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3469,Madeline,"MS Nagar, West Pune",4.4,900
3470,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3471,Mughal's,"MF Road, West Pune",5.0,1000
3472,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3473,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3474,High Garden,"GS Bapat Road, West Pune",4.2,1000
3475,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3476,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3477,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3478,Wok Toss,TG West Pune,4.7,1000
3479,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3480,Fountain House,HG West Pune,4.4,1500
3481,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3482,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3483,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3484,Little Italy,"IS Nagar, West Pune",4.1,1500
3485,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3486,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3487,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3488,Madeline,"MS Nagar, West Pune",4.4,900
3489,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3490,Mughal's,"MF Road, West Pune",5.0,1000
3491,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3492,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3493,High Garden,"GS Bapat Road, West Pune",4.2,1000
3494,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3495,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3496,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3497,Wok Toss,TG West Pune,4.7,1000
3498,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3499,Fountain House,HG West Pune,4.4,1500
3500,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3501,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3502,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3503,Little Italy,"IS Nagar, West Pune",4.1,1500
3504,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3505,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3506,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3507,Madeline,"MS Nagar, West Pune",4.4,900
3508,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3509,Mughal's,"MF Road, West Pune",5.0,1000
3510,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3511,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3512,High Garden,"GS Bapat Road, West Pune",4.2,1000
3513,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3514,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3515,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3516,Wok Toss,TG West Pune,4.7,1000
3517,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3518,Fountain House,HG West Pune,4.4,1500
3519,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3520,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3521,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3522,Little Italy,"IS Nagar, West Pune",4.1,1500
3523,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3524,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3525,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3526,Madeline,"MS Nagar, West Pune",4.4,900
3527,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3528,Mughal's,"MF Road, West Pune",5.0,1000
3529,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3530,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3531,High Garden,"GS Bapat Road, West Pune",4.2,1000
3532,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3533,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3534,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3535,Wok Toss,TG West Pune,4.7,1000
3536,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3537,Fountain House,HG West Pune,4.4,1500
3538,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3539,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3540,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3541,Little Italy,"IS Nagar, West Pune",4.1,1500
3542,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3543,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3544,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3545,Madeline,"MS Nagar, West Pune",4.4,900
3546,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3547,Mughal's,"MF Road, West Pune",5.0,1000
3548,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3549,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3550,High Garden,"GS Bapat Road, West Pune",4.2,1000
3551,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3552,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3553,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3554,Wok Toss,TG West Pune,4.7,1000
3555,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3556,Fountain House,HG West Pune,4.4,1500
3557,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3558,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3559,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3560,Little Italy,"IS Nagar, West Pune",4.1,1500
3561,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3562,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3563,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3564,Madeline,"MS Nagar, West Pune",4.4,900
3565,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3566,Mughal's,"MF Road, West Pune",5.0,1000
3567,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3568,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3569,High Garden,"GS Bapat Road, West Pune",4.2,1000
3570,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3571,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3572,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3573,Wok Toss,TG West Pune,4.7,1000
3574,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3575,Fountain House,HG West Pune,4.4,1500
3576,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3577,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3578,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3579,Little Italy,"IS Nagar, West Pune",4.1,1500
3580,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3581,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3582,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3583,Madeline,"MS Nagar, West Pune",4.4,900
3584,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3585,Mughal's,"MF Road, West Pune",5.0,1000
3586,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3587,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3588,High Garden,"GS Bapat Road, West Pune",4.2,1000
3589,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3590,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3591,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3592,Wok Toss,TG West Pune,4.7,1000
3593,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3594,Fountain House,HG West Pune,4.4,1500
3595,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3596,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3597,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3598,Little Italy,"IS Nagar, West Pune",4.1,1500
3599,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3600,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3601,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3602,Madeline,"MS Nagar, West Pune",4.4,900
3603,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3604,Mughal's,"MF Road, West Pune",5.0,1000
3605,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3606,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3607,High Garden,"GS Bapat Road, West Pune",4.2,1000
3608,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3609,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3610,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3611,Wok Toss,TG West Pune,4.7,1000
3612,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3613,Fountain House,HG West Pune,4.4,1500
3614,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3615,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3616,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3617,Little Italy,"IS Nagar, West Pune",4.1,1500
3618,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3619,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3620,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3621,Madeline,"MS Nagar, West Pune",4.4,900
3622,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3623,Mughal's,"MF Road, West Pune",5.0,1000
3624,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3625,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3626,High Garden,"GS Bapat Road, West Pune",4.2,1000
3627,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3628,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3629,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3630,Wok Toss,TG West Pune,4.7,1000
3631,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3632,Fountain House,HG West Pune,4.4,1500
3633,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3634,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3635,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3636,Little Italy,"IS Nagar, West Pune",4.1,1500
3637,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3638,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3639,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3640,Madeline,"MS Nagar, West Pune",4.4,900
3641,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3642,Mughal's,"MF Road, West Pune",5.0,1000
3643,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3644,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3645,High Garden,"GS Bapat Road, West Pune",4.2,1000
3646,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3647,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3648,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3649,Wok Toss,TG West Pune,4.7,1000
3650,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3651,Fountain House,HG West Pune,4.4,1500
3652,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3653,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3654,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3655,Little Italy,"IS Nagar, West Pune",4.1,1500
3656,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3657,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3658,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3659,Madeline,"MS Nagar, West Pune",4.4,900
3660,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3661,Mughal's,"MF Road, West Pune",5.0,1000
3662,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3663,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3664,High Garden,"GS Bapat Road, West Pune",4.2,1000
3665,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3666,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3667,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3668,Wok Toss,TG West Pune,4.7,1000
3669,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3670,Fountain House,HG West Pune,4.4,1500
3671,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3672,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3673,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3674,Little Italy,"IS Nagar, West Pune",4.1,1500
3675,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3676,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3677,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3678,Madeline,"MS Nagar, West Pune",4.4,900
3679,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3680,Mughal's,"MF Road, West Pune",5.0,1000
3681,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3682,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3683,High Garden,"GS Bapat Road, West Pune",4.2,1000
3684,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3685,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3686,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3687,Wok Toss,TG West Pune,4.7,1000
3688,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3689,Fountain House,HG West Pune,4.4,1500
3690,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3691,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3692,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3693,Little Italy,"IS Nagar, West Pune",4.1,1500
3694,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3695,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3696,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3697,Madeline,"MS Nagar, West Pune",4.4,900
3698,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3699,Mughal's,"MF Road, West Pune",5.0,1000
3700,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3701,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3702,High Garden,"GS Bapat Road, West Pune",4.2,1000
3703,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3704,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3705,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3706,Wok Toss,TG West Pune,4.7,1000
3707,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3708,Fountain House,HG West Pune,4.4,1500
3709,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3710,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3711,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3712,Little Italy,"IS Nagar, West Pune",4.1,1500
3713,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3714,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3715,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3716,Madeline,"MS Nagar, West Pune",4.4,900
3717,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3718,Mughal's,"MF Road, West Pune",5.0,1000
3719,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3720,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3721,High Garden,"GS Bapat Road, West Pune",4.2,1000
3722,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3723,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3724,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3725,Wok Toss,TG West Pune,4.7,1000
